id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_display,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
235997,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013",2013,"Sep 18, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,bank-of-maharashtra-mumbai-india-ind,Bank of Maharashtra,Asia,India,IND,1,99980
235998,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013",2013,"Sep 20, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,2,882720
235999,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 26, 2013",2013,"Sep 26, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,andhra-bank-ltd-mumbai-india-ind,Andhra Bank Ltd,Asia,India,IND,1,76493
236002,2403,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 5, 2013",2013,"Sep 23, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,public-joint-stock-company-fidobank-kyiv-ukraine-ukr,Public Joint Stock Company Fidobank,Europe,Ukraine,UKR,8,1599000
236080,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 15, 2013",2013,"Aug 16, 2013",2013,rietumu-banka-jsc,Rietumu Banka JSC,Rietumu Banka JSC,Europe,Latvia,LVA,prominvestbank-kiev-ukraine-ukr,Prominvestbank,Europe,Ukraine,UKR,2,1575000
236083,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 5, 2013",2013,"Aug 29, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,vozrozhdenie-moscow-russian-federation-rus,Vozrozhdenie,Europe,Russia,RUS,10,1826454
236084,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 2, 2013",2013,"Aug 22, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,temir-bank-almaty-kazakhstan-kaz,Temir Bank,Asia,Kazakhstan,KAZ,5,1934553.48
236085,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2013",2013,"Aug 13, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,sviaz-bank-moscow-russia-rus,Sviaz-Bank,Europe,Russia,RUS,4,2452651.86
236088,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 2, 2013",2013,"Aug 27, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,credit-suisse-zurich-switzerland-che,Credit Suisse,Europe,Switzerland,CHE,6,5037824.59
236089,2399,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 1, 2013",2013,"Aug 30, 2013",2013,rietumu-banka,Rietumu Banka,Rietumu Banka,Europe,Latvia,LVA,petrocommerce-ojsc-bankmoscow-russia-rus,"Petrocommerce OJSC Bank(Moscow, Russia)",Europe,Russia,RUS,19,11534000
236321,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 5, 2015",2015,"May 26, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,pjsc-credit-europe-bank-kiev-ukraine-ukr,PJSC Credit Europe Bank,Europe,Ukraine,UKR,2,1529662.9
236322,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 7, 2015",2015,"May 26, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,pjsc-credit-europe-bank-kiev-ukraine-ukr,PJSC Credit Europe Bank,Europe,Ukraine,UKR,5,1488064.71
236323,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 28, 2015",2015,"May 29, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,kuwait-turkish-participation-bk-inc-istanbul-turkey-tur,Kuwait Turkish Participation Bk Inc,Asia,Turkey,TUR,7,2452871
236326,2463,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 2, 2015",2015,"May 28, 2015",2015,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur,Turkiye Cummuriyeti Ziraat Bankasi,Asia,Turkey,TUR,11,3967550
236505,4273,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 10, 2014",2014,"Apr 10, 2014",2014,akciju-komercbanka-baltikums,Akciju Komercbanka Baltikums,Akciju Komercbanka Baltikums,Europe,Latvia,LVA,ping-an-bank-co-ltd-east-shenzhen-china-chn,Ping An Bank Co Ltd,Asia,China,CHN,1,1606000
236506,4273,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 24, 2014",2014,"Mar 24, 2014",2014,akciju-komercbanka-baltikums,Akciju Komercbanka Baltikums,Akciju Komercbanka Baltikums,Europe,Latvia,LVA,ping-an-bank-co-ltd-east-shenzhen-china-chn,Ping An Bank Co Ltd,Asia,China,CHN,1,100000
237023,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 3, 2013",2013,"Jul 25, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,euroclear-bank-brussels-belgium-bel,Euroclear Bank,Europe,Belgium,BEL,29,135386900
237024,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 6, 2013",2013,"Aug 2, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,vnesheconombank-moscow-russia-rus,Vnesheconombank,Europe,Russia,RUS,4,51172.71
237025,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 8, 2013",2013,"Jul 12, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,euroclear-bank-brussels-belgium-bel,Euroclear Bank,Europe,Belgium,BEL,2,68793.29
237027,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 3, 2013",2013,"Aug 6, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,moscow-industrial-bank-moscow-russia-rus,Moscow Industrial Bank,Europe,Russia,RUS,2,103366.83
237030,2416,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 16, 2013",2013,"Jul 16, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank,Europe,Russia,RUS,1,3000000
237274,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 17, 2013",2013,"Oct 15, 2013",2013,baltikums-bank-as,Baltikums Bank AS,Baltikums Bank AS,Europe,Latvia,LVA,bank-of-cyprus-public-company-ltd-nicosia-cyprus-cyp,Bank of Cyprus Public Company Ltd,Europe,Cyprus,CYP,7,5000000
237276,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 23, 2013",2013,"Oct 30, 2013",2013,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,bsi-sa-zurich-switzerland-che,BSI SA,Europe,Switzerland,CHE,4,5780000
237277,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 18, 2013",2013,"Sep 20, 2013",2013,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,2,882720
237280,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 28, 2013",2013,"Nov 7, 2013",2013,baltikums-bank-as,Baltikums Bank AS,Baltikums Bank AS,Europe,Latvia,LVA,bnp-paribas-suisse-sa-geneva-switzerland-che,Bnp Paribas Suisse SA,Europe,Switzerland,CHE,5,12700000
237281,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 12, 2013",2013,"Dec 12, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,credit-agricole-suisse-sa-geneva-switzerland-che,Credit Agricole,Europe,Switzerland,CHE,1,3000000
237282,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 11, 2013",2013,"Dec 18, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,credit-agricole-suisse-sa-geneva-switzerland-che,Credit Agricole,Europe,Switzerland,CHE,2,3805000
237283,4121,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 13, 2013",2013,"Nov 13, 2013",2013,regionala-investiciju-banka,Regionala Investiciju Banka,Regionala Investiciju Banka,Europe,Latvia,LVA,union-bancaire-privee-geneva-switzerland-che,Union Bancaire Privee,Europe,Switzerland,CHE,1,12851000
237419,3863,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 21, 2016",2016,"Dec 21, 2016",2016,norvik-banka,Norvik Banka,Norvik Banka,Europe,Latvia,LVA,mashreqbank-psc-dubai-uae-are,Mashreqbank Psc,Asia,United Arab Emirates,ARE,1,50000
237574,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 7, 2016",2016,"Jan 25, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,commercial-innovation-bank-ukrsibbank-kiev-ukraine-ukr,Commercial Innovation Bank Ukrsibbank,Europe,Ukraine,UKR,2,500000
237576,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 12, 2016",2016,"Jan 22, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,halyk-savings-bank-almaty-kazakhstan-kaz,Halyk Savings Bank,Asia,Kazakhstan,KAZ,2,599987
237577,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 12, 2016",2016,"Jan 20, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,kazkommertsbank-almaty-kazakhstan-kaz,Kazkommertsbank,Asia,Kazakhstan,KAZ,2,518987
237578,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 5, 2016",2016,"Jan 5, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,fortebank-jsc-almaty-kazakhstan-kaz,Fortebank JSC,Asia,Kazakhstan,KAZ,1,700000
237579,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 25, 2016",2016,"Jan 25, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,755000
237580,2481,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 21, 2016",2016,"Jan 26, 2016",2016,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,5107800
237584,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 28, 2014",2014,"Nov 28, 2014",2014,rietumu-banka-jsc,Rietumu Banka JSC,Rietumu Banka JSC,Europe,Latvia,LVA,credit-europe-bank-ltd-moscow-russia-rus,Credit Europe Bank Ltd,Europe,Russia,RUS,1,3250000
237585,2449,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2014",2014,"Nov 12, 2014",2014,rietumu-banka-jsc,Rietumu Banka JSC,Rietumu Banka JSC,Europe,Latvia,LVA,vietnam-technological-and-comml-joint-stock-bank-hanoi-vietnam-vnm,Vietnam Technological And Comm'L Joint Stock Bank,Asia,Vietnam,VNM,1,3265000
237596,2451,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 18, 2014",2014,"Dec 23, 2014",2014,norvik-banka,Norvik Banka,Norvik Banka,Europe,Latvia,LVA,unibank-chisinau-moldova-mda,Unibank,Europe,Moldova,MDA,2,1360000
237597,2451,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 3, 2014",2014,"Dec 9, 2014",2014,norvik-banka,Norvik Banka,Norvik Banka,Europe,Latvia,LVA,unibank-chisinau-moldova-mda,Unibank,Europe,Moldova,MDA,2,2352000
237602,2451,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 30, 2014",2014,"Dec 30, 2014",2014,norvik-banka,Norvik Banka,Norvik Banka,Europe,Latvia,LVA,bank-otkritie-financial-corporation-moscow-russia-rus,Bank Otkritie Financial Corporation,Europe,Russia,RUS,4,7500000
237604,2451,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2014",2014,"Dec 18, 2014",2014,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,national-settlement-depository-moscow-russia-rus,National Settlement Depository,Europe,Russia,RUS,7,31990000
237605,2451,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 7, 2014",2014,"Dec 30, 2014",2014,norvik-banka,Norvik Banka,Norvik Banka,Europe,Latvia,LVA,national-settlement-depository-moscow-russia-rus,National Settlement Depository,Europe,Russia,RUS,5,72000000
237661,2724,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 1, 2016",2016,"Dec 23, 2016",2016,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,seb-bankas-vilnius-lithuania-ltu,SEB Bankas,Europe,Lithuania,LTU,11,5446480
237662,2724,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 30, 2016",2016,"Dec 30, 2016",2016,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,ubs-switzerland-ag-zurich-switzerland-che,UBS Switzerland AG,Europe,Switzerland,CHE,1,10000000
237676,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 19, 2014",2014,"Dec 19, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,kuwait-turkish-participation-bk-inc-istanbul-turkey-tur,Kuwait Turkish Participation Bk Inc,Asia,Turkey,TUR,1,223000
237677,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 15, 2014",2014,"Dec 15, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,canara-bank-mumbai-india-ind,Canara Bank,Asia,India,IND,1,294874
237678,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 28, 2014",2014,"Nov 28, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,asya-katilim-bankasi-as-istanbul-turkey-tur,Asya Katilim Bankasi A.S. ,Asia,Turkey,TUR,1,73186
237679,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 28, 2014",2014,"Nov 28, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,shanghai-pudong-development-bank-shanghai-china-chn,Shanghai Pudong Development Bank,Asia,China,CHN,1,99958.4
237680,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 20, 2014",2014,"Dec 29, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,1,33000
237681,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 20, 2014",2014,"Dec 29, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,2,34000
237682,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 20, 2014",2014,"Dec 29, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,rosbank-moscow-russia-rus,Rosbank,Europe,Russia,RUS,2,58850
237684,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 20, 2014",2014,"Nov 20, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur,Turkiye Cummuriyeti Ziraat Bankasi,Asia,Turkey,TUR,1,32990
237685,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 3, 2014",2014,"Nov 3, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur,Turkiye Cummuriyeti Ziraat Bankasi,Asia,Turkey,TUR,1,104000
237686,2452,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 3, 2014",2014,"Dec 18, 2014",2014,as-meridian-trade-bank,AS Meridian Trade Bank,AS Meridian Trade Bank,Europe,Latvia,LVA,turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur,Turkiye Cummuriyeti Ziraat Bankasi,Asia,Turkey,TUR,3,610000
237787,4019,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 14, 2013",2013,"Aug 29, 2013",2013,trasta-komercbanka,Trasta Komercbanka,Trasta Komercbanka,Europe,Latvia,LVA,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,2,297057.24
237901,2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 1, 2014",2014,"Oct 14, 2014",2014,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,meinl-bank-ag-viennaaustria-aut,Meinl Bank AG,Europe,Austria,AUT,4,1113805
237903,2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 27, 2014",2014,"Oct 27, 2014",2014,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,banque-de-commerce-et-de-placements-s-a-geneva-switzerland-che,Banque De Commerce Et De Placements SA,Europe,Switzerland,CHE,1,1988000
237904,2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 14, 2014",2014,"Oct 23, 2014",2014,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,bank-zachodni-wbk-sa-poznan-poland-pol,Bank Zachodni Wbk SA,Europe,Poland,POL,3,2388720
237908,2446,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 8, 2014",2014,"Oct 8, 2014",2014,baltikums-bank,Baltikums Bank,Baltikums Bank,Europe,Latvia,LVA,commonwealth-bank-of-australia-sydney-australia-aus,Commonwealth Bank of Australia,Australia,Australia,AUS,1,41178.8
237909,3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2013",2013,"Nov 26, 2013",2013,rigensis-bank-as,Rigensis Bank AS,Rigensis Bank AS,Europe,Latvia,LVA,rigensis-bank-as-riga-latvia-lva,Rigensis Bank AS,Europe,Latvia,LVA,3,56450000
237910,3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 25, 2013",2013,"Nov 26, 2013",2013,rigensis-bank-as,Rigensis Bank AS,Rigensis Bank AS,Europe,Latvia,LVA,rigensis-bank-as-riga-latvia-lva,Rigensis Bank AS,Europe,Latvia,LVA,2,6000000
237911,3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 6, 2013",2013,"Oct 15, 2013",2013,rigensis-bank-as,Rigensis Bank AS,Rigensis Bank AS,Europe,Latvia,LVA,rigensis-bank-as-riga-latvia-lva,Rigensis Bank AS,Europe,Latvia,LVA,2,5480000
237916,3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 15, 2013",2013,"Nov 15, 2013",2013,rigensis-bank-as,Rigensis Bank AS,Rigensis Bank AS,Europe,Latvia,LVA,ppf-banka-as-prague-czech-republic-cze,PPF Banka A.S.,Europe,Czech Republic,CZE,1,10100000
237917,3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 5, 2013",2013,"Oct 28, 2013",2013,rigensis-bank-as,Rigensis Bank AS,Rigensis Bank AS,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,2,7120000
237918,3491,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 15, 2013",2013,"Oct 15, 2013",2013,rigensis-bank-as,Rigensis Bank AS,Rigensis Bank AS,Europe,Latvia,LVA,sberbank-of-russia-kiev-ukraine-ukr,Sberbank of Russia,Europe,Ukraine,UKR,1,40000000
238033,2484,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 26, 2016",2016,"Jan 26, 2016",2016,as-expo-bank,AS Expo Bank,AS Expo Bank,Europe,Latvia,LVA,unicredit-bank-cjsc-moscow-russia-rus,"UniCredit Bank, Cjsc",Europe,Russia,RUS,1,2170000
238435,3270,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 7, 2015",2015,"Jan 12, 2015",2015,aizkraukles-banka,Aizkraukles Banka,Aizkraukles Banka,Europe,Latvia,LVA,nurbank-jsc-almaty-kazakhstan-kaz,Nurbank JSC Almaty,Asia,Kazakhstan,KAZ,2,412255.87
238436,3270,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 16, 2015",2015,"Jan 22, 2015",2015,aizkraukles-banka,Aizkraukles Banka,Aizkraukles Banka,Europe,Latvia,LVA,first-national-bank-salbeirut-beirut-lebanon-lbn,"First National Bank S.A.L.,Beirut",Asia,Lebanon,LBN,2,72188.43
238500,2405,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2013",2013,"Nov 18, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,credit-europe-bank-nv-amsterdam-netherlands-nld,Credit Europe Bank N.V.,Europe,Netherlands,NLD,4,1375630
238501,2405,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 9, 2013",2013,"Nov 21, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,coutts-and-company-london-england-gbr,Coutts And Company,Europe,United Kingdom,GBR,4,1500000
238505,2405,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 17, 2013",2013,"Nov 21, 2013",2013,norvik-banka-jsc,Norvik Banka JSC,Norvik Banka JSC,Europe,Latvia,LVA,bta-bank-almaty-kazakhstan-kaz,BTA Bank,Asia,Kazakhstan,KAZ,7,3000000
239189,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 28, 2013",2013,"Jun 28, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,6546674.05
239190,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 25, 2013",2013,"Jul 11, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,16150000
239191,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 12, 2013",2013,"Jul 12, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,bank-soyuz-moscow-russia-rus,Bank Soyuz,Europe,Russia,RUS,2,9000000
239192,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 8, 2013",2013,"Jun 8, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,110000000
239193,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 5, 2013",2013,"Jun 5, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,1,12500000
239195,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 4, 2013",2013,"Jun 28, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,bank-soyuz-moscow-russia-rus,Bank Soyuz,Europe,Russia,RUS,4,100059000
239200,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 17, 2013",2013,"Jun 17, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,2,15000000
239201,2874,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 22, 2013",2013,"Jul 23, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,3,30000000
239203,2859,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 31, 2013",2013,"May 31, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,bank-soyuz-moscow-russia-rus,Bank Soyuz,Europe,Russia,RUS,1,50000000
239204,2859,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 3, 2013",2013,"May 3, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,rosbank-mosow-russia-rus,Rosbank,Europe,Russia,RUS,1,10000000
239206,2859,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 19, 2013",2013,"Apr 19, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse Ag,Europe,Switzerland,CHE,1,20000000
239207,2859,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2013",2013,"Apr 3, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse Ag,Europe,Switzerland,CHE,2,11163757
239208,2859,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 15, 2013",2013,"May 15, 2013",2013,as-expobank,AS Expobank,AS Expobank,Europe,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Europe,Switzerland,CHE,2,270000000
