id,icij_sar_id,filer_org_name_id,filer_org_name,filer_org_name_display,begin_date,begin_date_year,end_date,end_date_year,originator_bank_id,originator_bank,originator_bank_continent,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_continent,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
229019,2771,societe-generale-sa,Societe Generale SA,Societe Generale,"Apr 17, 2015",2015,"Apr 17, 2015",2015,cbh-compagnie-bancaire-helvetique-sa,Cbh Compagnie Bancaire Helvetique SA,Europe,Switzerland,CHE,banque-privee-edmond-de-rothschild-switzerland-che,Banque Privee Edmond De Rothschild,Europe,Switzerland,CHE,1,5000000
229020,2771,societe-generale-sa,Societe Generale SA,Societe Generale,"Apr 13, 2015",2015,"Apr 13, 2015",2015,gazprombank,Gazprombank,Europe,Russia,RUS,cbh-compagnie-bancaire-helvetique-sa-switzerland-che,Cbh Compagnie Bancaire Helvetique SA,Europe,Switzerland,CHE,1,5000000
229021,2772,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Oct 16, 2014",2014,"Mar 26, 2015",2015,gazprombank-switzerland-ltd,Gazprombank Switzerland Ltd,Europe,Switzerland,CHE,raiffeisenbank-zao-russia-rus,Raiffeisenbank Zao,Europe,Russia,RUS,7,280000
229033,3030,mitsubishi-ufj-financial-group-inc,"Mitsubishi UFJ Financial Group, Inc.",Mitsubishi UFJ,"Aug 14, 2014",2014,"Aug 14, 2014",2014,ablv-bank,ABLV Bank,Europe,Latvia,LVA,bank-of-tokyo-mitsubishi-ufj-ltd-london-gbr,Bank of Tokyo-Mitsubishi Ufj,Europe,United Kingdom,GBR,1,19322.59
229096,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 28, 2015",2015,"Nov 19, 2015",2015,banco-base-sa,"Banco Base, S.A.",North America,Mexico,MEX,global-bank-of-commerce-st-johns-antigua-and-barbuda-atg,Global Bank of Commerce,North America,Antigua And Barbuda,ATG,2,14502.2
229097,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 15, 2015",2015,"Oct 15, 2015",2015,multibank-inc,"Multibank, Inc",North America,Panama,PAN,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce ,North America,Antigua,ATG,1,30000
229098,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 1, 2015",2015,"Sep 1, 2015",2015,global-bank-of-commerce-ltd,Global Bank of Commerce Ltd,North America,Antigua And Barbuda,ATG,atlantic-bank-ltd-belize-city-belize-blz,Atlantic Bank Ltd,North America,Belize,BLZ,1,20000
229099,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Sep 1, 2015",2015,"Sep 1, 2015",2015,global-bank-of-commerce-ltd,Global Bank of Commerce Ltd,North America,Antigua And Barbuda,ATG,atlantic-bank-ltd-belize-city-belize-blz,Atlantic Bank Ltd,North America,Belize,BLZ,1,30000
229101,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 26, 2015",2015,"Oct 26, 2015",2015,usb-bank-plc,Usb Bank Plc,Europe,Cyprus,CYP,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce,North America,Antigua,ATG,1,150365.71
229102,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 3, 2015",2015,"Nov 19, 2015",2015,bbva-bancomer,Bbva Bancomer,North America,Mexico,MEX,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce,North America,Antigua,ATG,2,192918
229103,3308,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 14, 2015",2015,"Oct 14, 2015",2015,egyptian-arab-land-bank-s-a-e,Egyptian Arab Land Bank S A E,Asia,Jordan,JOR,global-bank-of-commerce-st-johns-antigua-atg,Global Bank of Commerce,North America,Antigua,ATG,1,463947.73
229299,2774,societe-generale-sa,Societe Generale SA,Societe Generale,"Feb 22, 2014",2014,"Feb 22, 2014",2014,smp-bank,Smp Bank,Europe,Latvia,LVA,societe-generale-private-banking-suisse-sa-switzerland-che,Societe Generale Private Banking,Europe,Switzerland,CHE,1,7512170
229305,2785,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 5, 2014",2014,"Feb 5, 2014",2014,inresbank,Inresbank,Europe,Russia,RUS,alliance-bank-almaty-kazakhstan-kaz,Alliance Bank,Asia,Kazakhstan,KAZ,1,590
229306,2785,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"May 27, 2014",2014,"May 27, 2014",2014,rosbank,Rosbank,Europe,Russia,RUS,sberbank-of-russia-russia-rus,Sberbank of Russia,Europe,Russia,RUS,1,8306.6
229391,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jun 23, 2015",2015,"Jul 8, 2015",2015,bank-of-singapore-limited,Bank of Singapore Limited,Asia,Singapore,SGP,barclays-bank-plc-singapore-sgp,Barclays Bank Plc,Asia,Singapore,SGP,3,75807.71
229392,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jun 12, 2015",2015,"Jun 19, 2015",2015,bank-of-singapore-limited,Bank of Singapore Limited,Asia,Singapore,SGP,barclays-bank-plc-singapore-sgp,Barclays Bank Plc,Asia,Singapore,SGP,2,98148.19
229393,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Jun 4, 2015",2015,"Jun 24, 2015",2015,bank-of-singapore-limited,Bank of Singapore Limited,Asia,Singapore,SGP,barclays-bank-plc-singapore-sgp,Barclays Bank Plc,Asia,Singapore,SGP,3,75403.79
229394,3098,jp-morgan-chase-co,JP Morgan Chase & Co.,JP Morgan Chase,"Dec 8, 2015",2015,"Dec 8, 2015",2015,jpm-international-bank,Jpm International Bank,Europe,Belgium,BEL,deutsche-bank-ag-singapore-sgp,Deutsche Bank AG,Asia,Singapore,SGP,1,56188.93
229396,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jan 5, 2016",2016,"Jan 5, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,vietnam-joint-stock-commercial-bank-for-industry-and-trade-binh-dinh-vietnam-vnm,Vietnam Joint Stock Commercial Bank For Industry And Trade,Asia,Vietnam,VNM,1,379737.6
229397,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jan 19, 2016",2016,"Jun 20, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,universal-merchant-bank-limited-accra-ghana-gha,Universal Merchant Bank Limited,Africa,Ghana,GHA,14,404450
229398,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"May 25, 2016",2016,"May 25, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,bank-of-china-hong-kong-ltd-hong-kong-hkg,Bank of China,Asia,Hong Kong,HKG,1,463076.14
229399,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Feb 1, 2016",2016,"Feb 1, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Asia,Vietnam,VNM,1,500000
229400,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"May 7, 2016",2016,"May 7, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Asia,Vietnam,VNM,1,600000
229401,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"May 11, 2016",2016,"Jun 6, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,hang-seng-bank-limited-hong-kong-hkg,Hang Seng Bank Limited,Asia,Hong Kong,HKG,3,907500
229402,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jan 14, 2016",2016,"Jan 19, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Asia,Vietnam,VNM,2,1000000
229403,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Apr 28, 2016",2016,"Jun 2, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,the-hongkong-and-shanghai-banking-corporation-limited-hong-kong-hkg,The Hong Kong And Shanghai Banking Corporation Limited,Asia,Hong Kong,HKG,6,1101111
229404,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Feb 25, 2016",2016,"May 25, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,banque-pour-le-commerce-exterieur-lao-public-vientiane-laos-lao,Banque Pour Le Commerce Exterieur Lao Public,Asia,Laos,LAO,10,1388230
229405,3100,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Jan 7, 2016",2016,"Jan 7, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm,Saigon Thuong Tin Commercial Joint Stock Bank,Asia,Vietnam,VNM,1,1515165.6
229414,3118,barclays-plc,Barclays Plc,Barclays,"Dec 14, 2015",2015,"Feb 1, 2016",2016,swenska-handelsbanken,Swenska Handelsbanken,Europe,Sweden,SWE,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,6,3120
229415,3118,barclays-plc,Barclays Plc,Barclays,"Apr 15, 2016",2016,"Apr 27, 2016",2016,deutsche-bank-privat-und-geschaefts,Deutsche Bank Privat-Und Geschaefts,Europe,Germany,DEU,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,2,3150
229416,3118,barclays-plc,Barclays Plc,Barclays,"Apr 13, 2016",2016,"Jul 5, 2015",2015,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,Australia,AUS,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,4,2037
229417,3118,barclays-plc,Barclays Plc,Barclays,"Feb 2, 2016",2016,"Feb 2, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,1,1868
229418,3118,barclays-plc,Barclays Plc,Barclays,"Feb 18, 2016",2016,"Feb 18, 2016",2016,bank-of-china,Bank of China,Asia,China,CHN,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,1,3468
229422,3118,barclays-plc,Barclays Plc,Barclays,"Aug 20, 2015",2015,"Sep 14, 2015",2015,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,Australia,AUS,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,3,6779.86
229423,3118,barclays-plc,Barclays Plc,Barclays,"Aug 21, 2015",2015,"Aug 22, 2016",2016,commonwealth-bank-of-australia,Commonwealth Bank of Australia,Australia,Australia,AUS,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,13,11787.2
229424,3118,barclays-plc,Barclays Plc,Barclays,"Apr 4, 2016",2016,"Aug 2, 2016",2016,wells-fargo-bank-na,Wells Fargo Bank N.A.,North America,United States,USA,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,8,76000
229425,3118,barclays-plc,Barclays Plc,Barclays,"Feb 1, 2016",2016,"Jul 14, 2016",2016,commercial-bank-of-qatar-ltd,Commercial Bank of Qatar Ltd,Asia,Qatar,QAT,barclays-kenya-kenya-ken,Barclays Kenya,Africa,Kenya,KEN,9,60690
229431,3313,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Aug 6, 2015",2015,"Jan 15, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,bank-sinopac-taipei-taiwan-twn,Bank Sinopac,Asia,Taiwan,TWN,8,66708.93
229432,3313,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Aug 4, 2015",2015,"Oct 29, 2015",2015,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,bank-of-america-na-london-london-united-kingdom-gbr,"Bank of America, N.A. London",Europe,United Kingdom,GBR,7,101365.8
229433,3313,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Sep 9, 2015",2015,"Nov 13, 2015",2015,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,societe-generale-spolka-akcyjna-oddzial-w-polsce-warsaw-poland-pol,Societe Generale Spolka Akcyjna Oddzial W Polsce,Europe,Poland,POL,2,108955
229434,3313,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Aug 20, 2015",2015,"Jan 15, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,wells-fargo-bank-na-san-francisco-ca-united-states-usa,"Wells Fargo Bank, N.A.",North America,United States,USA,6,153097.28
229435,3313,china-investment-corporation,China Investment Corporation,China Investment Corp.,"Aug 20, 2015",2015,"Feb 9, 2016",2016,vp-bank-ag,VP Bank AG,Europe,Liechtenstein,LIE,jpmorgan-chase-bank-na-london-uk-gbr,"JPMorgan Chase Bank, N.A.",Europe,United Kingdom,GBR,4,172726.49
229460,4009,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Jun 22, 2016",2016,"Jun 22, 2016",2016,international-commercial-bank,International Commercial Bank,Africa,Tanzania,TZA,barclays-bank-united-kingdom-gbr,Barclays Bank,Europe,United Kingdom,GBR,1,18892.22
229484,3653,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Feb 1, 2016",2016,"Feb 1, 2016",2016,deutsche-bank-ag,Deutsche Bank AG,Europe,United Kingdom,GBR,pt-bank-windu-kentjana-internation-indonesia-idn,PT Bank Windu Kentjana Internation,Asia,Indonesia,IDN,1,1172683
229485,3653,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,,,,,deutsche-bank-ag,Deutsche Bank AG,Europe,United Kingdom,GBR,pt-bank-windu-kentjana-internation-indonesia-idn,PT Bank Windu Kentjana Internation,Asia,Indonesia,IDN,17,49132978
229486,3653,deutsche-bank-ag,Deutsche Bank AG,Deutsche Bank,"Oct 23, 2015",2015,"Feb 10, 2016",2016,deutsche-bank-ag,Deutsche Bank AG,Europe,United Kingdom,GBR,pt-bank-windu-kentjana-internation-indonesia-idn,PT Bank Windu Kentjana Internation,Asia,Indonesia,IDN,12,30243451
229497,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 30, 2015",2015,"Oct 30, 2015",2015,united-overseas-bank-limited,United Overseas Bank Limited,Asia,Singapore,SGP,ubs-ag-singapore-sgp,UBS AG,Asia,Singapore,SGP,2,3976956.23
229498,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 10, 2016",2016,"Feb 17, 2016",2016,dbs-bank-ltd,DBS Bank Ltd,Asia,Singapore,SGP,hongkong-and-shanghai-banking-corp-hong-kong-hkg,Hong Kong And Shanghai Banking Corp.,Asia,Hong Kong,HKG,2,4560581.13
229499,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 12, 2015",2015,"Feb 16, 2016",2016,barclays-bank-plc,Barclays Bank Plc,Asia,Singapore,SGP,credt-suisse-singapore-credit-suisse-zurich-che,Credt Suisse,Europe,Switzerland,CHE,4,4748761.44
229500,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 29, 2016",2016,"Jan 29, 2016",2016,p-morgan-chase-bank-national,P Morgan Chase Bank National,Europe,Belgium,BEL,credt-suisse-singapore-sgp,Credt Suisse,Asia,Singapore,SGP,1,5000000
229501,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 29, 2015",2015,"Dec 29, 2015",2015,jpmorgan-chase-bank-national,JPMorgan Chase Bank National,Europe,Belgium,BEL,credit-suisse-hong-kong-hkg,Credit Suisse,Asia,Hong Kong,HKG,1,6464794.63
229502,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Nov 3, 2015",2015,"Nov 3, 2015",2015,hong-kong-and-shanghai-banking-corporation-ltd,Hong Kong And Shanghai Banking Corporation Ltd,Asia,Hong Kong,HKG,dbs-bank-ltd-singapore-sgp,DBS Bank Ltd,Asia,Singapore,SGP,1,10000000
229504,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Oct 14, 2015",2015,"Jan 27, 2016",2016,commerzbank-ag,Commerzbank AG,Europe,Belgium,BEL,indian-bank-singapore-sgp,Indian Bank,Asia,Singapore,SGP,7,16820000
229506,4251,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 11, 2015",2015,"Dec 11, 2015",2015,jpmorgan-chase-bank-national,JPMorgan Chase Bank National,Europe,Belgium,BEL,ocbc-wing-hang-bank-hong-kong-hkg,Ocbc Wing Hang Bank,Asia,Hong Kong,HKG,1,512000000
229507,2986,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 21, 2014",2014,"Apr 2, 2014",2014,pt-bank-mandiri,PT Bank Mandiri,Asia,Indonesia,IDN,wing-lung-bank-ltd-hong-kong-hkg,"Wing Lung Bank, Ltd",Asia,Hong Kong,HKG,3,134030
229508,2986,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 5, 2013",2013,"Mar 27, 2014",2014,pt-bank-mandiri,PT Bank Mandiri,Asia,Indonesia,IDN,oversea-chinese-banking-corp-ltd-singapore-sgp,Oversea Chinese Banking Corp Ltd,Asia,Singapore,SGP,3,155000
229509,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 20, 2017",2017,"Aug 15, 2017",2017,berliner-volksbank-eg,Berliner Volksbank Eg,Europe,Germany,DEU,raiffeisen-bank-international-ag-austria-aut,Raiffeisen Bank International Ag,Europe,Austria,AUT,8,2289240
229510,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jan 10, 2017",2017,"May 25, 2017",2017,gazprombank,Gazprombank,Europe,Switzerland,CHE,rigensis-bank-as-riga-latvia-lva,Rigensis Bank AS,Europe,Latvia,LVA,8,2480000
229511,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jun 14, 2016",2016,"May 25, 2017",2017,bank-hapoalim-b-m,Bank Hapoalim B M,Asia,Israel,ISR,jscb-international-financial-club-moscow-russia-rus,Jscb International Financial Club,Europe,Russia,RUS,10,2757893.5
229512,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 7, 2015",2015,"Mar 11, 2016",2016,ppf-banka-as,PPF Banka A.S.,Europe,Czech Republic,CZE,garantibank-international-nv-netherlands-nld,Garantibank International N.V.,Europe,Netherlands,NLD,16,1618000
229513,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 30, 2014",2014,"Sep 21, 2017",2017,nordea-bank-finland-plc-londonnordea-bank-ab,Nordea Bank Finland Plc London/Nordea Bank AB,Europe,United Kingdom,GBR,efg-private-bank-ltd-london-england-gbr,EFG Private Bank Ltd,Europe,United Kingdom,GBR,12,2829522.83
229514,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Jul 31, 2014",2014,"Aug 3, 2017",2017,nordea-bank-finland-plc-londonnordea-bank-ab,Nordea Bank Finland Plc London/Nordea Bank AB,Europe,United Kingdom,GBR,efg-private-bank-ltd-london-england-gbr,EFG Private Bank Ltd ,Europe,United Kingdom,GBR,9,15886900
229516,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Apr 28, 2017",2017,"Apr 28, 2017",2017,investbank-plc,Investbank Plc,Europe,Bulgaria,BGR,ceskoslovenska-obchodni-banka-a-s-prague-czech-republic-cze,Ceskoslovenska Obchodni Banka A S,Europe,Czech Republic,CZE,1,100000
229517,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 1, 2015",2015,"Dec 2, 2015",2015,ojsc-jscb-international-financial-club,Ojsc Jscb International Financial Club,Europe,Russia,RUS,versobank-as-tallinn-estonia-est,Versobank AS,Europe,Estonia,EST,2,1799700
229518,2208,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Feb 8, 2017",2017,"Aug 29, 2017",2017,hapoalim-b-m,Hapoalim B M,Asia,Israel,ISR,ojsc-jscb-international-financial-club-moscow-russia-rus,Ojsc Jscb International Financial Club,Europe,Russia,RUS,6,4920000
230105,2275,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 9, 2016",2016,"Feb 13, 2017",2017,primorye-bank,Primorye Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,4,15000
230106,2275,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Dec 23, 2016",2016,"Feb 16, 2017",2017,primorye-bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,5,20000
230107,2276,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 21, 2016",2016,"Nov 18, 2016",2016,primorye-bank,Primorye Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,4,10000
230108,2276,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 19, 2016",2016,"Nov 18, 2016",2016,primorye-bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,4,13000
230110,2278,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 12, 2016",2016,"Aug 19, 2016",2016,primorye-bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,2,7000
230111,2278,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 12, 2016",2016,"Aug 21, 2016",2016,primorye-bank,Primorye Bank,Europe,Russia,RUS,banco-internacionalsa-quito-ecuador-ecu,Banco Internacionals.A.,South America,Ecuador,ECU,2,5500
230112,2279,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 12, 2016",2016,"Aug 12, 2016",2016,primorye-bank,Primorye Bank,Europe,Russia,RUS,produbanco-quito-ecuador-ecu,Produbanco,South America,Ecuador,ECU,1,2500
230113,2279,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,Bank of New York Mellon,"Aug 12, 2016",2016,"Aug 12, 2016",2016,primorye-bank,Primorye Bank,Europe,Russia,RUS,banco-internacional-sa-quito-ecuador-ecu,Banco Internacional S.A.,South America,Ecuador,ECU,1,2000
